id,started,startedLastChangedAt,duration,durationLastChangedAt,timerID,timerIDLastChangedAt,index,indexLastChangedAt,status,statusLastChangedAt,endedReason,endedReasonLastChangedAt,batchID,batchIDLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt,roundID,roundIDLastChangedAt,name,nameLastChangedAt,gameID,gameIDLastChangedAt,initialized,initializedLastChangedAt
01HJPXJKJWZHGBGM8ZK8331ZME,true,2023-12-27T19:36:30.660256-05:00,240,2023-12-27T19:35:48.956384-05:00,01HJPXJKJ6SBBNXPSNP510PE6S,2023-12-27T19:35:48.956384-05:00,0,2023-12-27T19:35:48.956384-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.956384-05:00,true,2023-12-27T19:36:30.652797-05:00,true,2023-12-27T19:37:11.902944-05:00,01HJPXJKHX1TK5QZ7X2V9HPF3D,2023-12-27T19:35:48.956384-05:00,advertiseProduct,2023-12-27T19:35:48.956384-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.956384-05:00,true,2023-12-27T19:36:30.65703-05:00
01HJPXJKJZT1YWVYKHTYM82J0Y,true,2023-12-27T19:36:28.820774-05:00,240,2023-12-27T19:35:48.959521-05:00,01HJPXJKJ7FGHJGGZ2978H6991,2023-12-27T19:35:48.959521-05:00,0,2023-12-27T19:35:48.959521-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.959521-05:00,true,2023-12-27T19:36:28.811063-05:00,true,2023-12-27T19:36:30.588588-05:00,01HJPXJKHX1TK5QZ7X2C3AAXQQ,2023-12-27T19:35:48.959521-05:00,chooseQuality,2023-12-27T19:35:48.959521-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.959521-05:00,true,2023-12-27T19:36:28.815869-05:00
01HJPXJKK3GJAQS7NR2XCJV28R,true,2023-12-27T19:37:11.933959-05:00,140,2023-12-27T19:35:48.96341-05:00,01HJPXJKJ98P5H8ZKXAAE5K48Y,2023-12-27T19:35:48.96341-05:00,0,2023-12-27T19:35:48.96341-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.96341-05:00,true,2023-12-27T19:37:11.926334-05:00,true,2023-12-27T19:37:14.782099-05:00,01HJPXJKHYDE1EV808MD14GXJ3,2023-12-27T19:35:48.96341-05:00,Result,2023-12-27T19:35:48.96341-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.96341-05:00,true,2023-12-27T19:37:11.931037-05:00
01HJPXJKK5ED10F9XE64CBHHBT,true,2023-12-27T19:37:14.809583-05:00,240,2023-12-27T19:35:48.965613-05:00,01HJPXJKJC3JY4YEDYA0Q67BE2,2023-12-27T19:35:48.965613-05:00,0,2023-12-27T19:35:48.965613-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.965613-05:00,true,2023-12-27T19:37:14.799364-05:00,true,2023-12-27T19:37:25.012993-05:00,01HJPXJKHZCQ49NWAHJZJHDA61,2023-12-27T19:35:48.965613-05:00,chooseQuality,2023-12-27T19:35:48.965613-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.965613-05:00,true,2023-12-27T19:37:14.80635-05:00
01HJPXJKK7CNRFJP6DRRCC5MDP,true,2023-12-27T19:37:45.847182-05:00,140,2023-12-27T19:35:48.967429-05:00,01HJPXJKJDMAYNK3FPT1VWHTBZ,2023-12-27T19:35:48.967429-05:00,0,2023-12-27T19:35:48.967429-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.967429-05:00,true,2023-12-27T19:37:45.836768-05:00,true,2023-12-27T19:38:53.494399-05:00,01HJPXJKJ0BXDTSF56Y08PT67R,2023-12-27T19:35:48.967429-05:00,Result,2023-12-27T19:35:48.967429-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.967429-05:00,true,2023-12-27T19:37:45.843302-05:00
01HJPXJKK9W30V15PHCY9B1BVR,true,2023-12-27T19:37:25.038811-05:00,240,2023-12-27T19:35:48.969265-05:00,01HJPXJKJEWX9RQ2674VJ5WCSA,2023-12-27T19:35:48.969265-05:00,0,2023-12-27T19:35:48.969265-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.969265-05:00,true,2023-12-27T19:37:25.028692-05:00,true,2023-12-27T19:37:45.769752-05:00,01HJPXJKHZCQ49NWAHKD22HS6A,2023-12-27T19:35:48.969265-05:00,advertiseProduct,2023-12-27T19:35:48.969265-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.969265-05:00,true,2023-12-27T19:37:25.035071-05:00
01HJPXJKKA5DFYERFGYWY1ZE10,true,2023-12-27T19:38:53.522865-05:00,240,2023-12-27T19:35:48.970956-05:00,01HJPXJKJGEEY19ZJ4W7ZD6HZK,2023-12-27T19:35:48.970956-05:00,0,2023-12-27T19:35:48.970956-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.970956-05:00,true,2023-12-27T19:38:53.514238-05:00,true,2023-12-27T19:38:55.395377-05:00,01HJPXJKJ0BXDTSF56YSSPZ8VE,2023-12-27T19:35:48.970956-05:00,chooseQuality,2023-12-27T19:35:48.970956-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.970956-05:00,true,2023-12-27T19:38:53.519412-05:00
01HJPXJKKCRKYRZD3NKD5ZBR7Z,true,2023-12-27T19:38:55.421343-05:00,240,2023-12-27T19:35:48.972686-05:00,01HJPXJKJHXXXTBY2WAGRX6QGB,2023-12-27T19:35:48.972686-05:00,0,2023-12-27T19:35:48.972686-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.972686-05:00,true,2023-12-27T19:38:55.41153-05:00,true,2023-12-27T19:38:59.136533-05:00,01HJPXJKJ1S8PTAK4QTAQQ1PA3,2023-12-27T19:35:48.972686-05:00,advertiseProduct,2023-12-27T19:35:48.972686-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.972686-05:00,true,2023-12-27T19:38:55.417609-05:00
01HJPXJKKEANJB3YC0QMSEJYY3,true,2023-12-27T19:38:59.201101-05:00,140,2023-12-27T19:35:48.974304-05:00,01HJPXJKJK0JJZJ9QQCDR89139,2023-12-27T19:35:48.974304-05:00,0,2023-12-27T19:35:48.974304-05:00,,,,,01HJPXJEDJD6NK22SWB1TKNGDF,2023-12-27T19:35:48.974304-05:00,true,2023-12-27T19:38:59.192512-05:00,true,2023-12-27T19:39:00.659851-05:00,01HJPXJKJ1S8PTAK4QTSF2V41K,2023-12-27T19:35:48.974304-05:00,Result,2023-12-27T19:35:48.974304-05:00,01HJPXJEDPEKJ75Q77MH6DJNB6,2023-12-27T19:35:48.974304-05:00,true,2023-12-27T19:38:59.197739-05:00
01HJPXRS4PCMXX5QKA9E1MZ59B,true,2023-12-27T19:39:11.364669-05:00,240,2023-12-27T19:39:11.25483-05:00,01HJPXRS3ZS1KQP61FJC4MSMFA,2023-12-27T19:39:11.25483-05:00,0,2023-12-27T19:39:11.25483-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.25483-05:00,true,2023-12-27T19:39:11.357978-05:00,true,2023-12-27T19:39:13.3758-05:00,01HJPXRS3R1T1YRHWQV3KKW0VC,2023-12-27T19:39:11.25483-05:00,chooseQuality,2023-12-27T19:39:11.25483-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.25483-05:00,true,2023-12-27T19:39:11.361681-05:00
01HJPXRS4QER2FVVYQA8BK04ZB,true,2023-12-27T19:39:13.407656-05:00,240,2023-12-27T19:39:11.255635-05:00,01HJPXRS40M5MKXAANJ805N2E7,2023-12-27T19:39:11.255635-05:00,0,2023-12-27T19:39:11.255635-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.255635-05:00,true,2023-12-27T19:39:13.399971-05:00,true,2023-12-27T19:39:33.676526-05:00,01HJPXRS3S6E89T0T9TMGH8EAT,2023-12-27T19:39:11.255635-05:00,advertiseProduct,2023-12-27T19:39:11.255635-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.255635-05:00,true,2023-12-27T19:39:13.404774-05:00
01HJPXRS4S1E0J51TG5VMPBNKE,true,2023-12-27T19:39:33.713681-05:00,140,2023-12-27T19:39:11.257135-05:00,01HJPXRS422Q5VQW9EZ8T5D2CR,2023-12-27T19:39:11.257135-05:00,0,2023-12-27T19:39:11.257135-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.257135-05:00,true,2023-12-27T19:39:33.700056-05:00,true,2023-12-27T19:39:35.401728-05:00,01HJPXRS3S6E89T0T9V882TBTH,2023-12-27T19:39:11.257135-05:00,Result,2023-12-27T19:39:11.257135-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.257135-05:00,true,2023-12-27T19:39:33.707923-05:00
01HJPXRS4TWJBXJ4KDQATMV2V4,true,2023-12-27T19:39:35.431948-05:00,240,2023-12-27T19:39:11.258709-05:00,01HJPXRS43Z8D0BF992CJCMZRM,2023-12-27T19:39:11.258709-05:00,0,2023-12-27T19:39:11.258709-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.258709-05:00,true,2023-12-27T19:39:35.423177-05:00,true,2023-12-27T19:40:03.348871-05:00,01HJPXRS3TAY3FDCST26F0F2E6,2023-12-27T19:39:11.258709-05:00,chooseQuality,2023-12-27T19:39:11.258709-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.258709-05:00,true,2023-12-27T19:39:35.428739-05:00
01HJPXRS4Z2532AP4ZB8VXMBMP,true,2023-12-27T19:40:03.378839-05:00,240,2023-12-27T19:39:11.263621-05:00,01HJPXRS461E95SV0H4CHZTVB8,2023-12-27T19:39:11.263621-05:00,0,2023-12-27T19:39:11.263621-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.263621-05:00,true,2023-12-27T19:40:03.369457-05:00,true,2023-12-27T19:40:44.636254-05:00,01HJPXRS3V0B52QQQM4HA4AQ8P,2023-12-27T19:39:11.263621-05:00,advertiseProduct,2023-12-27T19:39:11.263621-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.263621-05:00,true,2023-12-27T19:40:03.374823-05:00
01HJPXRS503F08924PWG81GG3Z,true,2023-12-27T19:40:46.686482-05:00,240,2023-12-27T19:39:11.264824-05:00,01HJPXRS472ASFNZQ16YZRJYRX,2023-12-27T19:39:11.264824-05:00,0,2023-12-27T19:39:11.264824-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.264824-05:00,true,2023-12-27T19:40:46.675207-05:00,true,2023-12-27T19:40:48.192602-05:00,01HJPXRS3TAY3FDCST2SVTM2QD,2023-12-27T19:39:11.264824-05:00,chooseQuality,2023-12-27T19:39:11.264824-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.264824-05:00,true,2023-12-27T19:40:46.680856-05:00
01HJPXRS520GFFFZY38FRMTHW5,true,2023-12-27T19:40:48.220635-05:00,240,2023-12-27T19:39:11.266705-05:00,01HJPXRS48FYZV39PS9XNV6AVE,2023-12-27T19:39:11.266705-05:00,0,2023-12-27T19:39:11.266705-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.266705-05:00,true,2023-12-27T19:40:48.210585-05:00,true,2023-12-27T19:40:59.634871-05:00,01HJPXRS3WM31MN0B33Y7KDSGA,2023-12-27T19:39:11.266705-05:00,advertiseProduct,2023-12-27T19:39:11.266705-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.266705-05:00,true,2023-12-27T19:40:48.216982-05:00
01HJPXRS54N9DD8ZTR784ASQ4T,true,2023-12-27T19:40:44.723659-05:00,140,2023-12-27T19:39:11.268125-05:00,01HJPXRS49V1NGVCTDR1QFG9EM,2023-12-27T19:39:11.268125-05:00,0,2023-12-27T19:39:11.268125-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.268125-05:00,true,2023-12-27T19:40:44.71436-05:00,true,2023-12-27T19:40:46.657401-05:00,01HJPXRS3V0B52QQQM56QMFW1B,2023-12-27T19:39:11.268125-05:00,Result,2023-12-27T19:39:11.268125-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.268125-05:00,true,2023-12-27T19:40:44.719898-05:00
01HJPXRS55XZJ4Q7NMMQAQ9W2J,true,2023-12-27T19:40:59.713741-05:00,140,2023-12-27T19:39:11.269621-05:00,01HJPXRS4BJW720QJ9SC1ZAYJN,2023-12-27T19:39:11.269621-05:00,0,2023-12-27T19:39:11.269621-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.269621-05:00,true,2023-12-27T19:40:59.705325-05:00,true,2023-12-27T20:14:03.490946-05:00,01HJPXRS3X9Q2V02SJR9A15WES,2023-12-27T19:39:11.269621-05:00,Result,2023-12-27T19:39:11.269621-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.269621-05:00,true,2023-12-27T19:40:59.710182-05:00
01HJPXRS567B8BWMCTW246MYNB,true,2023-12-27T20:14:03.531971-05:00,240,2023-12-27T19:39:11.270622-05:00,01HJPXRS4CA0HHKP6G91RJ4NYH,2023-12-27T19:39:11.270622-05:00,0,2023-12-27T19:39:11.270622-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.270622-05:00,true,2023-12-27T20:14:03.523381-05:00,false,2023-12-27T19:39:11.270622-05:00,01HJPXRS3X9Q2V02SJRHVDWR0P,2023-12-27T19:39:11.270622-05:00,chooseQuality,2023-12-27T19:39:11.270622-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.270622-05:00,true,2023-12-27T20:14:03.528622-05:00
01HJPXRS59JGN0W5VE5FB4SA4Y,,,240,2023-12-27T19:39:11.273958-05:00,01HJPXRS4E7FHD7N1HG7NM5YR1,2023-12-27T19:39:11.273958-05:00,0,2023-12-27T19:39:11.273958-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.273958-05:00,false,2023-12-27T19:39:11.273958-05:00,false,2023-12-27T19:39:11.273958-05:00,01HJPXRS3YH0AATF5HG4M3M08J,2023-12-27T19:39:11.273958-05:00,advertiseProduct,2023-12-27T19:39:11.273958-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.273958-05:00,,
01HJPXRS5CNRKYCVD4ZAJK208W,,,140,2023-12-27T19:39:11.27686-05:00,01HJPXRS4HEH1JM4N8TCKHDVAN,2023-12-27T19:39:11.27686-05:00,0,2023-12-27T19:39:11.27686-05:00,,,,,01HJPXRKAQH1A6W9CJ6JV78ZYD,2023-12-27T19:39:11.27686-05:00,false,2023-12-27T19:39:11.27686-05:00,false,2023-12-27T19:39:11.27686-05:00,01HJPXRS3YH0AATF5HGH0CWJXG,2023-12-27T19:39:11.27686-05:00,Result,2023-12-27T19:39:11.27686-05:00,01HJPXRKAVX87TVCXPWYK0N2TJ,2023-12-27T19:39:11.27686-05:00,,
01HJSBHWK4MEKHKWC2J94B1YT7,true,2023-12-28T18:18:34.460564-05:00,240,2023-12-28T18:18:34.340754-05:00,01HJSBHWJD7KAS4Z4SDMPN3Q3M,2023-12-28T18:18:34.340754-05:00,0,2023-12-28T18:18:34.340754-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.340754-05:00,true,2023-12-28T18:18:34.453068-05:00,true,2023-12-28T18:18:36.694126-05:00,01HJSBHWJ3QC9Y9DTYC52RVR9F,2023-12-28T18:18:34.340754-05:00,chooseQuality,2023-12-28T18:18:34.340754-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.340754-05:00,true,2023-12-28T18:18:34.457227-05:00
01HJSBHWK5EKCB8CW0AR894EMF,true,2023-12-28T18:18:36.739878-05:00,240,2023-12-28T18:18:34.341972-05:00,01HJSBHWJF2EFTFCEMH1SBZ8SR,2023-12-28T18:18:34.341972-05:00,0,2023-12-28T18:18:34.341972-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.341972-05:00,true,2023-12-28T18:18:36.730404-05:00,true,2023-12-28T18:18:51.360199-05:00,01HJSBHWJ4Q318YA3WDZET4TKW,2023-12-28T18:18:34.341972-05:00,advertiseProduct,2023-12-28T18:18:34.341972-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.341972-05:00,true,2023-12-28T18:18:36.735721-05:00
01HJSBHWK8122K44ARDVSNAQ6R,true,2023-12-28T18:18:51.408194-05:00,140,2023-12-28T18:18:34.344104-05:00,01HJSBHWJG2795DR7FC62PWKJX,2023-12-28T18:18:34.344104-05:00,0,2023-12-28T18:18:34.344104-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.344104-05:00,true,2023-12-28T18:18:51.39843-05:00,true,2023-12-28T18:21:11.412498-05:00,01HJSBHWJ4Q318YA3WE690SZ16,2023-12-28T18:18:34.344104-05:00,Result,2023-12-28T18:18:34.344104-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.344104-05:00,true,2023-12-28T18:18:51.404011-05:00
01HJSBHWKABVGPJ1MSMH2F2SNN,true,2023-12-28T18:21:27.863514-05:00,240,2023-12-28T18:18:34.346913-05:00,01HJSBHWJHHQKNG7ERK56PYB1W,2023-12-28T18:18:34.346913-05:00,0,2023-12-28T18:18:34.346913-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.346913-05:00,true,2023-12-28T18:21:27.852808-05:00,true,2023-12-28T18:21:33.683792-05:00,01HJSBHWJ5JVFDKTFSDZVR5DMK,2023-12-28T18:18:34.346913-05:00,advertiseProduct,2023-12-28T18:18:34.346913-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.346913-05:00,true,2023-12-28T18:21:27.858533-05:00
01HJSBHWKE34AC1JFXZB72P654,true,2023-12-28T18:21:11.452161-05:00,240,2023-12-28T18:18:34.350069-05:00,01HJSBHWJKSKGQD8AR1WBMTXK6,2023-12-28T18:18:34.350069-05:00,0,2023-12-28T18:18:34.350069-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.350069-05:00,true,2023-12-28T18:21:11.440556-05:00,true,2023-12-28T18:21:27.810697-05:00,01HJSBHWJ5JVFDKTFSDBWY2CX6,2023-12-28T18:18:34.350069-05:00,chooseQuality,2023-12-28T18:18:34.350069-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.350069-05:00,true,2023-12-28T18:21:11.447402-05:00
01HJSBHWKHSSHJVA7B6WPZYES9,true,2023-12-28T18:21:33.790943-05:00,140,2023-12-28T18:18:34.35384-05:00,01HJSBHWJNWNTKFT7TKZEVW1S1,2023-12-28T18:18:34.35384-05:00,0,2023-12-28T18:18:34.35384-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.35384-05:00,true,2023-12-28T18:21:33.785711-05:00,true,2023-12-28T18:23:53.797762-05:00,01HJSBHWJ6E69316HH2N5QPQFQ,2023-12-28T18:18:34.35384-05:00,Result,2023-12-28T18:18:34.35384-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.35384-05:00,true,2023-12-28T18:21:33.78869-05:00
01HJSBHWKNXDTNXA43HT4P90G7,true,2023-12-28T18:23:53.85068-05:00,240,2023-12-28T18:18:34.357019-05:00,01HJSBHWJQNV3AQGHPSBEC332D,2023-12-28T18:18:34.357019-05:00,0,2023-12-28T18:18:34.357019-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.357019-05:00,true,2023-12-28T18:23:53.837394-05:00,true,2023-12-28T18:24:06.786046-05:00,01HJSBHWJ7NRMMKDTBEB57X3AM,2023-12-28T18:18:34.357019-05:00,chooseQuality,2023-12-28T18:18:34.357019-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.357019-05:00,true,2023-12-28T18:23:53.845461-05:00
01HJSBHWKT9JBRP5G70DS567Q5,true,2023-12-28T18:24:06.827326-05:00,240,2023-12-28T18:18:34.362919-05:00,01HJSBHWJT2BKXRR6T57ABYFPA,2023-12-28T18:18:34.362919-05:00,0,2023-12-28T18:18:34.362919-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.362919-05:00,true,2023-12-28T18:24:06.818417-05:00,true,2023-12-28T18:24:11.206191-05:00,01HJSBHWJ9FR78YET8RKTMWGK1,2023-12-28T18:18:34.362919-05:00,advertiseProduct,2023-12-28T18:18:34.362919-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.362919-05:00,true,2023-12-28T18:24:06.82356-05:00
01HJSBHWKZVJRXNWQH5WZF82R7,true,2023-12-28T18:24:11.305247-05:00,140,2023-12-28T18:18:34.367187-05:00,01HJSBHWJVVR6K7ZFBYFQP7APZ,2023-12-28T18:18:34.367187-05:00,0,2023-12-28T18:18:34.367187-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.367187-05:00,true,2023-12-28T18:24:11.297505-05:00,true,2023-12-28T18:26:16.070205-05:00,01HJSBHWJAPHKV5KXBCGBGXXJN,2023-12-28T18:18:34.367187-05:00,Result,2023-12-28T18:18:34.367187-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.367187-05:00,true,2023-12-28T18:24:11.301771-05:00
01HJSBHWM013SWSAXG2JFSVC0Y,true,2023-12-28T18:26:16.120652-05:00,240,2023-12-28T18:18:34.368723-05:00,01HJSBHWJY62TJK03H34AY8S0A,2023-12-28T18:18:34.368723-05:00,0,2023-12-28T18:18:34.368723-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.368723-05:00,true,2023-12-28T18:26:16.10754-05:00,true,2023-12-28T18:26:50.69627-05:00,01HJSBHWJBYQGYVCYD1R1A9QZZ,2023-12-28T18:18:34.368723-05:00,chooseQuality,2023-12-28T18:18:34.368723-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.368723-05:00,true,2023-12-28T18:26:16.115487-05:00
01HJSBHWM2JN5AXFQ3GVKKGVXY,true,2023-12-28T18:26:50.747728-05:00,240,2023-12-28T18:18:34.370361-05:00,01HJSBHWJZ3XHTW1AJKY96R11V,2023-12-28T18:18:34.370361-05:00,0,2023-12-28T18:18:34.370361-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.370361-05:00,true,2023-12-28T18:26:50.734378-05:00,true,2023-12-28T18:30:50.754326-05:00,01HJSBHWJC87BNMH0WG3BNFQZQ,2023-12-28T18:18:34.370361-05:00,advertiseProduct,2023-12-28T18:18:34.370361-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.370361-05:00,true,2023-12-28T18:26:50.743298-05:00
01HJSBHWM3SH78S2RJJE8QHYRM,true,2023-12-28T18:30:50.865054-05:00,140,2023-12-28T18:18:34.371927-05:00,01HJSBHWK2PQP3PH6RK8WY2YXM,2023-12-28T18:18:34.371927-05:00,0,2023-12-28T18:18:34.371927-05:00,,,,,01HJSBH2Z5E3GE794FYJR8N12F,2023-12-28T18:18:34.371927-05:00,true,2023-12-28T18:30:50.857729-05:00,true,2023-12-28T18:31:11.10366-05:00,01HJSBHWJC87BNMH0WGM3239Z9,2023-12-28T18:18:34.371927-05:00,Result,2023-12-28T18:18:34.371927-05:00,01HJSBH2ZPRT5YEYCVYW6ABH0J,2023-12-28T18:18:34.371927-05:00,true,2023-12-28T18:30:50.861076-05:00
01HJSCK9DGPGWSZB30J0M1SS75,true,2023-12-28T18:36:48.963747-05:00,3600,2023-12-28T18:36:48.816988-05:00,01HJSCK9CPWF0C1AFQNJ3X4V3Z,2023-12-28T18:36:48.816988-05:00,0,2023-12-28T18:36:48.816988-05:00,,,,,01HJSCK4Q4XFS0RJSFN9FQRYPY,2023-12-28T18:36:48.816988-05:00,true,2023-12-28T18:36:48.958056-05:00,true,2023-12-28T18:36:51.196603-05:00,01HJSCK9C9J7VR07VVF42ND7T0,2023-12-28T18:36:48.816988-05:00,chooseQuality,2023-12-28T18:36:48.816988-05:00,01HJSCK4QR0VVSG65C76XP0S43,2023-12-28T18:36:48.816988-05:00,true,2023-12-28T18:36:48.961665-05:00
01HJSCK9DJBEHK95X63ZBGJP0H,true,2023-12-28T18:36:51.224543-05:00,3600,2023-12-28T18:36:48.818042-05:00,01HJSCK9CQFVHGHV704NZ4AH2S,2023-12-28T18:36:48.818042-05:00,0,2023-12-28T18:36:48.818042-05:00,,,,,01HJSCK4Q4XFS0RJSFN9FQRYPY,2023-12-28T18:36:48.818042-05:00,true,2023-12-28T18:36:51.216533-05:00,true,2023-12-28T18:48:55.88878-05:00,01HJSCK9CAX8EBDQ47EG1W33P6,2023-12-28T18:36:48.818042-05:00,choosePrice,2023-12-28T18:36:48.818042-05:00,01HJSCK4QR0VVSG65C76XP0S43,2023-12-28T18:36:48.818042-05:00,true,2023-12-28T18:36:51.221114-05:00
01HJSCK9DKR6BGMSBBXA2W2P7F,true,2023-12-28T18:48:55.917742-05:00,3600,2023-12-28T18:36:48.819873-05:00,01HJSCK9CQFVHGHV704X6PWAG2,2023-12-28T18:36:48.819873-05:00,0,2023-12-28T18:36:48.819873-05:00,,,,,01HJSCK4Q4XFS0RJSFN9FQRYPY,2023-12-28T18:36:48.819873-05:00,true,2023-12-28T18:48:55.906609-05:00,true,2023-12-28T19:19:14.209085-05:00,01HJSCK9CAX8EBDQ47EWM8EVDS,2023-12-28T18:36:48.819873-05:00,advertiseProduct,2023-12-28T18:36:48.819873-05:00,01HJSCK4QR0VVSG65C76XP0S43,2023-12-28T18:36:48.819873-05:00,true,2023-12-28T18:48:55.91171-05:00
01HJSCK9DP8P39HTDSR6KS0R7S,true,2023-12-28T19:19:14.245874-05:00,3600,2023-12-28T18:36:48.822684-05:00,01HJSCK9CSMZW391RR7E5RG7D5,2023-12-28T18:36:48.822684-05:00,0,2023-12-28T18:36:48.822684-05:00,,,,,01HJSCK4Q4XFS0RJSFN9FQRYPY,2023-12-28T18:36:48.822684-05:00,true,2023-12-28T19:19:14.238109-05:00,true,2023-12-28T19:19:45.099566-05:00,01HJSCK9CB3MRXQ45XZ8YSDBQP,2023-12-28T18:36:48.822684-05:00,Result,2023-12-28T18:36:48.822684-05:00,01HJSCK4QR0VVSG65C76XP0S43,2023-12-28T18:36:48.822684-05:00,true,2023-12-28T19:19:14.242457-05:00
