id,stageIndex,stageIndexLastChangedAt,index,indexLastChangedAt,ended,endedLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,name,nameLastChangedAt,batchID,batchIDLastChangedAt
01HK5V3PAAM45KY2SXHZ0447HH,1,2024-01-02T14:41:19.632407-05:00,4,2024-01-02T14:41:19.562233-05:00,true,2024-01-02T14:41:41.077086-05:00,true,2024-01-02T14:41:39.212131-05:00,quality2,2024-01-02T14:41:19.562233-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.562233-05:00,Quality,2024-01-02T14:41:19.562233-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.562233-05:00
01HK5V3PAAM45KY2SXJC828K4Q,1,2024-01-02T14:41:19.6348-05:00,5,2024-01-02T14:41:19.562812-05:00,true,2024-01-02T14:41:42.647834-05:00,true,2024-01-02T14:41:41.083657-05:00,price2,2024-01-02T14:41:19.562812-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.562812-05:00,Price,2024-01-02T14:41:19.562812-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.562812-05:00
01HK5V3PAB7WHM7CNT3ENEH6BK,1,2024-01-02T14:41:19.639428-05:00,6,2024-01-02T14:41:19.563346-05:00,true,2024-01-02T14:41:45.490869-05:00,true,2024-01-02T14:41:42.653868-05:00,advertise2,2024-01-02T14:41:19.563346-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.563346-05:00,Advertise,2024-01-02T14:41:19.563346-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.563346-05:00
01HK5V3PAB7WHM7CNT3Y8V30CA,1,2024-01-02T14:41:19.641243-05:00,7,2024-01-02T14:41:19.564007-05:00,true,2024-01-02T14:41:52.15986-05:00,true,2024-01-02T14:41:45.498345-05:00,results2,2024-01-02T14:41:19.564007-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.564007-05:00,Results,2024-01-02T14:41:19.564007-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.564007-05:00
01HK5V3PACTK9HA4X0G9TS5JCE,1,2024-01-02T14:41:19.643189-05:00,8,2024-01-02T14:41:19.564553-05:00,true,2024-01-02T14:41:54.113761-05:00,true,2024-01-02T14:41:52.165005-05:00,quality3,2024-01-02T14:41:19.564553-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.564553-05:00,Quality,2024-01-02T14:41:19.564553-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.564553-05:00
01HK5V3PADMJJDEM1C0R70T9B8,1,2024-01-02T14:41:19.648762-05:00,9,2024-01-02T14:41:19.565114-05:00,true,2024-01-02T14:41:55.346054-05:00,true,2024-01-02T14:41:54.120078-05:00,price3,2024-01-02T14:41:19.565114-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.565114-05:00,Price,2024-01-02T14:41:19.565114-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.565114-05:00
01HK5V3PADMJJDEM1C18A8B4DB,1,2024-01-02T14:41:19.651589-05:00,10,2024-01-02T14:41:19.565752-05:00,true,2024-01-02T14:41:57.793337-05:00,true,2024-01-02T14:41:55.353223-05:00,advertise3,2024-01-02T14:41:19.565752-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.565752-05:00,Advertise,2024-01-02T14:41:19.565752-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.565752-05:00
01HK5V3PAEV9PCYTM55QDYKNH0,1,2024-01-02T14:41:19.654229-05:00,11,2024-01-02T14:41:19.566373-05:00,true,2024-01-02T14:42:07.423631-05:00,true,2024-01-02T14:41:57.801543-05:00,results3,2024-01-02T14:41:19.566373-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.566373-05:00,Results,2024-01-02T14:41:19.566373-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.566373-05:00
01HK5V3PAEV9PCYTM568TTV8GH,1,2024-01-02T14:41:19.657883-05:00,12,2024-01-02T14:41:19.566853-05:00,true,2024-01-02T14:42:09.249474-05:00,true,2024-01-02T14:42:07.429248-05:00,quality4,2024-01-02T14:41:19.566853-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.566853-05:00,Quality,2024-01-02T14:41:19.566853-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.566853-05:00
01HK5V3PAFHA1EVZGAW7PNGQEA,1,2024-01-02T14:41:19.657883-05:00,15,2024-01-02T14:41:19.567396-05:00,true,2024-01-02T14:42:16.456357-05:00,true,2024-01-02T14:42:13.392615-05:00,results4,2024-01-02T14:41:19.567396-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.567396-05:00,Results,2024-01-02T14:41:19.567396-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.567396-05:00
01HK5V3PAGAZ1QH6FGVMTTV2WQ,1,2024-01-02T14:41:19.659858-05:00,13,2024-01-02T14:41:19.568668-05:00,true,2024-01-02T14:42:10.55893-05:00,true,2024-01-02T14:42:09.255757-05:00,price4,2024-01-02T14:41:19.568668-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.568668-05:00,Price,2024-01-02T14:41:19.568668-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.568668-05:00
01HK5V3PAHSAPCDP5S3X3NQZ3M,1,2024-01-02T14:41:19.661882-05:00,14,2024-01-02T14:41:19.569507-05:00,true,2024-01-02T14:42:13.386014-05:00,true,2024-01-02T14:42:10.564346-05:00,advertise4,2024-01-02T14:41:19.569507-05:00,01HK5V3D4MY5NGK9BYB3VY1JXW,2024-01-02T14:41:19.569507-05:00,Advertise,2024-01-02T14:41:19.569507-05:00,01HK5V3D4E36N7JPT6PCPT85W3,2024-01-02T14:41:19.569507-05:00
01HK5VDWZWD7HWGDPNSF6VJGJW,1,2024-01-02T14:46:54.119005-05:00,0,2024-01-02T14:46:54.077005-05:00,true,2024-01-02T14:46:56.239642-05:00,true,2024-01-02T14:46:54.16705-05:00,quality,2024-01-02T14:46:54.077005-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.077005-05:00,Quality,2024-01-02T14:46:54.077005-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.077005-05:00
01HK5VDWZY4EQ74G4TGT6KZHVH,1,2024-01-02T14:46:54.136796-05:00,9,2024-01-02T14:46:54.078085-05:00,true,2024-01-02T14:47:45.157718-05:00,true,2024-01-02T14:47:43.990555-05:00,price3,2024-01-02T14:46:54.078085-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.078085-05:00,Price,2024-01-02T14:46:54.078085-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.078085-05:00
01HK5VDWZY4EQ74G4THEDSQ8MS,1,2024-01-02T14:46:54.120918-05:00,1,2024-01-02T14:46:54.078808-05:00,true,2024-01-02T14:46:57.7885-05:00,true,2024-01-02T14:46:56.245699-05:00,price,2024-01-02T14:46:54.078808-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.078808-05:00,Price,2024-01-02T14:46:54.078808-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.078808-05:00
01HK5VDWZZXJ0K6AZYHMJ2BMXV,1,2024-01-02T14:46:54.123738-05:00,2,2024-01-02T14:46:54.079488-05:00,true,2024-01-02T14:47:01.719947-05:00,true,2024-01-02T14:46:57.795747-05:00,advertise,2024-01-02T14:46:54.079488-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.079488-05:00,Advertise,2024-01-02T14:46:54.079488-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.079488-05:00
01HK5VDX00RFCXXB99D6SABCPV,1,2024-01-02T14:46:54.130887-05:00,3,2024-01-02T14:46:54.080063-05:00,true,2024-01-02T14:47:30.533459-05:00,true,2024-01-02T14:47:01.73104-05:00,results,2024-01-02T14:46:54.080063-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.080063-05:00,Results,2024-01-02T14:46:54.080063-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.080063-05:00
01HK5VDX00RFCXXB99DMGGZRQ4,1,2024-01-02T14:46:54.136796-05:00,4,2024-01-02T14:46:54.080703-05:00,true,2024-01-02T14:47:32.695563-05:00,true,2024-01-02T14:47:30.540432-05:00,quality2,2024-01-02T14:46:54.080703-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.080703-05:00,Quality,2024-01-02T14:46:54.080703-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.080703-05:00
01HK5VDX0156H8930B88YJS6GG,1,2024-01-02T14:46:54.139281-05:00,5,2024-01-02T14:46:54.081304-05:00,true,2024-01-02T14:47:34.218887-05:00,true,2024-01-02T14:47:32.702401-05:00,price2,2024-01-02T14:46:54.081304-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.081304-05:00,Price,2024-01-02T14:46:54.081304-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.081304-05:00
01HK5VDX0156H8930B8N2TXJP4,1,2024-01-02T14:46:54.140436-05:00,6,2024-01-02T14:46:54.081887-05:00,true,2024-01-02T14:47:36.950477-05:00,true,2024-01-02T14:47:34.224377-05:00,advertise2,2024-01-02T14:46:54.081887-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.081887-05:00,Advertise,2024-01-02T14:46:54.081887-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.081887-05:00
01HK5VDX02FYTF12R8RE79F3T9,1,2024-01-02T14:46:54.142248-05:00,7,2024-01-02T14:46:54.082384-05:00,true,2024-01-02T14:47:41.913194-05:00,true,2024-01-02T14:47:36.964648-05:00,results2,2024-01-02T14:46:54.082384-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.082384-05:00,Results,2024-01-02T14:46:54.082384-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.082384-05:00
01HK5VDX02FYTF12R8RYQT5E0G,1,2024-01-02T14:46:54.143775-05:00,8,2024-01-02T14:46:54.083007-05:00,true,2024-01-02T14:47:43.980094-05:00,true,2024-01-02T14:47:41.919212-05:00,quality3,2024-01-02T14:46:54.083007-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.083007-05:00,Quality,2024-01-02T14:46:54.083007-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.083007-05:00
01HK5VDX03KJHWAVDG20934WYQ,1,2024-01-02T14:46:54.145662-05:00,10,2024-01-02T14:46:54.083584-05:00,true,2024-01-02T14:47:48.538884-05:00,true,2024-01-02T14:47:45.1653-05:00,advertise3,2024-01-02T14:46:54.083584-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.083584-05:00,Advertise,2024-01-02T14:46:54.083584-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.083584-05:00
01HK5VDX04E21Y3C89CPQFH7Q3,1,2024-01-02T14:46:54.147626-05:00,11,2024-01-02T14:46:54.08407-05:00,true,2024-01-02T14:47:51.332988-05:00,true,2024-01-02T14:47:48.546442-05:00,results3,2024-01-02T14:46:54.08407-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.08407-05:00,Results,2024-01-02T14:46:54.08407-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.08407-05:00
01HK5VDX04E21Y3C89D7MWVGDY,1,2024-01-02T14:46:54.149896-05:00,12,2024-01-02T14:46:54.084703-05:00,true,2024-01-02T14:47:52.954119-05:00,true,2024-01-02T14:47:51.337923-05:00,quality4,2024-01-02T14:46:54.084703-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.084703-05:00,Quality,2024-01-02T14:46:54.084703-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.084703-05:00
01HK5VDX056DBEWQAVFHXHFB0W,1,2024-01-02T14:46:54.15164-05:00,13,2024-01-02T14:46:54.085368-05:00,true,2024-01-02T14:47:54.12214-05:00,true,2024-01-02T14:47:52.961583-05:00,price4,2024-01-02T14:46:54.085368-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.085368-05:00,Price,2024-01-02T14:46:54.085368-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.085368-05:00
01HK5VDX056DBEWQAVG1DBQDP6,1,2024-01-02T14:46:54.159236-05:00,14,2024-01-02T14:46:54.085954-05:00,true,2024-01-02T14:47:56.618858-05:00,true,2024-01-02T14:47:54.129977-05:00,advertise4,2024-01-02T14:46:54.085954-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.085954-05:00,Advertise,2024-01-02T14:46:54.085954-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.085954-05:00
01HK5VDX06WWNX30PZF0XSWE7M,1,2024-01-02T14:46:54.161825-05:00,15,2024-01-02T14:46:54.086622-05:00,true,2024-01-02T14:47:59.446765-05:00,true,2024-01-02T14:47:56.626607-05:00,results4,2024-01-02T14:46:54.086622-05:00,01HK5VDKRE67HDQQ0H9BJ2JGGD,2024-01-02T14:46:54.086622-05:00,Results,2024-01-02T14:46:54.086622-05:00,01HK5VDKR3RZXFQ0TR5QWMZ4RV,2024-01-02T14:46:54.086622-05:00
01HK5Z6ZQAXM3Q6Q5S0XBZJWCD,1,2024-01-02T15:53:01.845964-05:00,0,2024-01-02T15:53:01.80257-05:00,true,2024-01-02T16:06:45.154848-05:00,true,2024-01-02T15:53:01.891374-05:00,quality,2024-01-02T15:53:01.80257-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.80257-05:00,Quality,2024-01-02T15:53:01.80257-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.80257-05:00
01HK5Z6ZQBCYZYSCM3J4TQ8P5K,1,2024-01-02T15:53:01.850255-05:00,1,2024-01-02T15:53:01.80389-05:00,true,2024-01-02T16:07:12.99474-05:00,true,2024-01-02T16:06:45.163378-05:00,price,2024-01-02T15:53:01.80389-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.80389-05:00,Price,2024-01-02T15:53:01.80389-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.80389-05:00
01HK5Z6ZQC0RAFGKSJ1YXSNQ0Z,1,2024-01-02T15:53:01.852337-05:00,6,2024-01-02T15:53:01.804546-05:00,true,2024-01-02T17:01:36.905169-05:00,true,2024-01-02T17:01:32.587677-05:00,advertise2,2024-01-02T15:53:01.804546-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.804546-05:00,Advertise,2024-01-02T15:53:01.804546-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.804546-05:00
01HK5Z6ZQDVWAVTS650ANH5NDV,1,2024-01-02T15:53:01.854862-05:00,2,2024-01-02T15:53:01.805533-05:00,true,2024-01-02T17:01:26.668636-05:00,true,2024-01-02T16:07:12.998564-05:00,advertise,2024-01-02T15:53:01.805533-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.805533-05:00,Advertise,2024-01-02T15:53:01.805533-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.805533-05:00
01HK5Z6ZQFXW9VVFC16FYA7JVW,1,2024-01-02T15:53:01.884174-05:00,3,2024-01-02T15:53:01.807778-05:00,true,2024-01-02T17:01:28.679995-05:00,true,2024-01-02T17:01:26.673259-05:00,results,2024-01-02T15:53:01.807778-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.807778-05:00,Results,2024-01-02T15:53:01.807778-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.807778-05:00
01HK5Z6ZQH952E2Z1RT44FVN8M,1,2024-01-02T15:53:01.858551-05:00,4,2024-01-02T15:53:01.809345-05:00,true,2024-01-02T17:01:31.14214-05:00,true,2024-01-02T17:01:28.685022-05:00,quality2,2024-01-02T15:53:01.809345-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.809345-05:00,Quality,2024-01-02T15:53:01.809345-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.809345-05:00
01HK5Z6ZQJ4KBRYTYQV5R82EM5,1,2024-01-02T15:53:01.872169-05:00,5,2024-01-02T15:53:01.81065-05:00,true,2024-01-02T17:01:32.58437-05:00,true,2024-01-02T17:01:31.14579-05:00,price2,2024-01-02T15:53:01.81065-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.81065-05:00,Price,2024-01-02T15:53:01.81065-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.81065-05:00
01HK5Z6ZQKDH0W0SR98F0NHA6W,1,2024-01-02T15:53:01.862035-05:00,7,2024-01-02T15:53:01.811084-05:00,true,2024-01-02T17:01:40.963181-05:00,true,2024-01-02T17:01:36.91248-05:00,results2,2024-01-02T15:53:01.811084-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.811084-05:00,Results,2024-01-02T15:53:01.811084-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.811084-05:00
01HK5Z6ZQKDH0W0SR993A6MW5H,1,2024-01-02T15:53:01.865292-05:00,8,2024-01-02T15:53:01.811484-05:00,true,2024-01-02T17:01:42.785444-05:00,true,2024-01-02T17:01:40.96804-05:00,quality3,2024-01-02T15:53:01.811484-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.811484-05:00,Quality,2024-01-02T15:53:01.811484-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.811484-05:00
01HK5Z6ZQNFS9YSPNH0201GC4J,1,2024-01-02T15:53:01.881324-05:00,13,2024-01-02T15:53:01.814615-05:00,true,2024-01-02T17:27:00.581637-05:00,true,2024-01-02T17:26:59.098125-05:00,price4,2024-01-02T15:53:01.814615-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.814615-05:00,Price,2024-01-02T15:53:01.814615-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.814615-05:00
01HK5Z6ZQQ1QWV7SM67DJH5P47,1,2024-01-02T15:53:01.88291-05:00,11,2024-01-02T15:53:01.815221-05:00,true,2024-01-02T17:03:39.040582-05:00,true,2024-01-02T17:02:32.699349-05:00,results3,2024-01-02T15:53:01.815221-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.815221-05:00,Results,2024-01-02T15:53:01.815221-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.815221-05:00
01HK5Z6ZQQ1QWV7SM67WT369QZ,1,2024-01-02T15:53:01.870527-05:00,12,2024-01-02T15:53:01.815705-05:00,true,2024-01-02T17:26:59.09305-05:00,true,2024-01-02T17:03:39.044854-05:00,quality4,2024-01-02T15:53:01.815705-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.815705-05:00,Quality,2024-01-02T15:53:01.815705-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.815705-05:00
01HK5Z6ZQRDPKE8HT7GT2N8MWR,1,2024-01-02T15:53:01.880279-05:00,10,2024-01-02T15:53:01.816273-05:00,true,2024-01-02T17:02:32.692395-05:00,true,2024-01-02T17:01:44.05054-05:00,advertise3,2024-01-02T15:53:01.816273-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.816273-05:00,Advertise,2024-01-02T15:53:01.816273-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.816273-05:00
01HK5Z6ZQS9VWDZF0QX8F1KXYD,1,2024-01-02T15:53:01.8856-05:00,9,2024-01-02T15:53:01.817212-05:00,true,2024-01-02T17:01:44.04689-05:00,true,2024-01-02T17:01:42.789287-05:00,price3,2024-01-02T15:53:01.817212-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.817212-05:00,Price,2024-01-02T15:53:01.817212-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.817212-05:00
01HK5Z6ZQS9VWDZF0QXQXAMAQP,1,2024-01-02T15:53:01.887256-05:00,14,2024-01-02T15:53:01.81771-05:00,true,2024-01-02T17:27:03.555113-05:00,true,2024-01-02T17:27:00.585265-05:00,advertise4,2024-01-02T15:53:01.81771-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.81771-05:00,Advertise,2024-01-02T15:53:01.81771-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.81771-05:00
01HK5Z6ZQTN42ZDMQJKBWDF49F,1,2024-01-02T15:53:01.893223-05:00,15,2024-01-02T15:53:01.81815-05:00,true,2024-01-02T17:27:07.166138-05:00,true,2024-01-02T17:27:03.559709-05:00,results4,2024-01-02T15:53:01.81815-05:00,01HK5Z6RCSAEKQAXV0FXGN5W2C,2024-01-02T15:53:01.81815-05:00,Results,2024-01-02T15:53:01.81815-05:00,01HK5Z6RC8VZ03359NSCJ7P0K6,2024-01-02T15:53:01.81815-05:00
01HK64MYMRH3RMWRS8Z5FW5QTP,1,2024-01-02T17:28:02.358837-05:00,0,2024-01-02T17:28:02.328933-05:00,true,2024-01-02T17:28:04.931848-05:00,true,2024-01-02T17:28:02.403766-05:00,quality,2024-01-02T17:28:02.328933-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.328933-05:00,Quality,2024-01-02T17:28:02.328933-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.328933-05:00
01HK64MYMS7SVWB3WS5NJEEZFP,1,2024-01-02T17:28:02.362353-05:00,1,2024-01-02T17:28:02.329885-05:00,true,2024-01-02T17:32:04.963398-05:00,true,2024-01-02T17:28:04.937391-05:00,price,2024-01-02T17:28:02.329885-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.329885-05:00,Price,2024-01-02T17:28:02.329885-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.329885-05:00
01HK64MYMTSRKMT7G010S7RY43,1,2024-01-02T17:28:02.379947-05:00,9,2024-01-02T17:28:02.330302-05:00,false,2024-01-02T17:28:02.330302-05:00,false,2024-01-02T17:28:02.330302-05:00,price3,2024-01-02T17:28:02.330302-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.330302-05:00,Price,2024-01-02T17:28:02.330302-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.330302-05:00
01HK64MYMTSRKMT7G01FKG3YAH,1,2024-01-02T17:28:02.363657-05:00,2,2024-01-02T17:28:02.330796-05:00,true,2024-01-02T17:37:05.048374-05:00,true,2024-01-02T17:32:04.968209-05:00,advertise,2024-01-02T17:28:02.330796-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.330796-05:00,Advertise,2024-01-02T17:28:02.330796-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.330796-05:00
01HK64MYMV6WXMFC6NATC2A9JA,1,2024-01-02T17:28:02.368333-05:00,3,2024-01-02T17:28:02.331235-05:00,false,2024-01-02T17:28:02.331235-05:00,true,2024-01-02T17:37:05.052684-05:00,results,2024-01-02T17:28:02.331235-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.331235-05:00,Results,2024-01-02T17:28:02.331235-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.331235-05:00
01HK64MYMV6WXMFC6NBB7XVZWW,1,2024-01-02T17:28:02.365875-05:00,4,2024-01-02T17:28:02.331669-05:00,false,2024-01-02T17:28:02.331669-05:00,false,2024-01-02T17:28:02.331669-05:00,quality2,2024-01-02T17:28:02.331669-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.331669-05:00,Quality,2024-01-02T17:28:02.331669-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.331669-05:00
01HK64MYMWEPB6WEADY3WRC00G,1,2024-01-02T17:28:02.378112-05:00,5,2024-01-02T17:28:02.332475-05:00,false,2024-01-02T17:28:02.332475-05:00,false,2024-01-02T17:28:02.332475-05:00,price2,2024-01-02T17:28:02.332475-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.332475-05:00,Price,2024-01-02T17:28:02.332475-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.332475-05:00
01HK64MYMWEPB6WEADYMCX4DB9,1,2024-01-02T17:28:02.381607-05:00,6,2024-01-02T17:28:02.332959-05:00,false,2024-01-02T17:28:02.332959-05:00,false,2024-01-02T17:28:02.332959-05:00,advertise2,2024-01-02T17:28:02.332959-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.332959-05:00,Advertise,2024-01-02T17:28:02.332959-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.332959-05:00
01HK64MYMXN466QTJW7X0S0Z8G,1,2024-01-02T17:28:02.388301-05:00,10,2024-01-02T17:28:02.333478-05:00,false,2024-01-02T17:28:02.333478-05:00,false,2024-01-02T17:28:02.333478-05:00,advertise3,2024-01-02T17:28:02.333478-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.333478-05:00,Advertise,2024-01-02T17:28:02.333478-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.333478-05:00
01HK64MYMY7Q2B2BASRCPHB9AD,1,2024-01-02T17:28:02.386216-05:00,7,2024-01-02T17:28:02.33455-05:00,false,2024-01-02T17:28:02.33455-05:00,false,2024-01-02T17:28:02.33455-05:00,results2,2024-01-02T17:28:02.33455-05:00,01HK64MTRX064E8RQ79ZM2Y2SS,2024-01-02T17:28:02.33455-05:00,Results,2024-01-02T17:28:02.33455-05:00,01HK64MTRSAN5XSBFDCQ650GHS,2024-01-02T17:28:02.33455-05:00
